ID,p1x,t_x,T,p2x
549195,0,0,8.285714286,0
549196,0,0,8.285714286,0
549230,0,0,8.285714286,0
549259,0,0,8.285714286,0
549263,1,2.142857143,8.285714286,0
549306,0,0,8.285714286,0
549309,0,0,8.285714286,20
549317,0,0,8.285714286,0
549344,0,0,8.285714286,0
549350,0,0,8.285714286,0
549364,0,0,8.285714286,0
549427,0,0,8.285714286,0
549449,1,0.142857143,8.285714286,0
549482,1,3,8.285714286,0
549521,0,0,8.285714286,0
549590,1,0.571428571,8.285714286,0
549625,0,0,8.285714286,1
549630,1,0.142857143,8.285714286,5
549752,0,0,8.285714286,0
549774,0,0,8.285714286,0
549793,0,0,8.285714286,0
549809,1,0.142857143,8.285714286,0
549821,0,0,8.285714286,0
549832,0,0,8.285714286,3
549834,0,0,8.285714286,0
549835,0,0,8.285714286,1
549854,0,0,8.285714286,0
549877,1,1,8.285714286,0
549881,1,7.285714286,8.285714286,1
549896,1,0.142857143,8.285714286,0
549967,0,0,8.285714286,0
549995,1,1.428571429,8.285714286,1
550006,0,0,8.285714286,1
550073,0,0,8.285714286,0
550074,0,0,8.285714286,0
550098,0,0,8.285714286,0
550114,0,0,8.285714286,0
550129,0,0,8.285714286,0
550138,0,0,8.285714286,0
550145,0,0,8.285714286,0
550147,0,0,8.285714286,0
550161,0,0,8.285714286,0
550196,0,0,8.285714286,0
550237,0,0,8.285714286,0
550258,0,0,8.285714286,0
550275,0,0,8.285714286,0
550280,1,6.428571429,8.285714286,0
550328,0,0,8.285714286,0
550330,0,0,8.285714286,1
550336,1,2.428571429,8.285714286,0
550382,0,0,8.285714286,0
550418,1,0.142857143,8.285714286,0
550527,0,0,8.285714286,0
550534,0,0,8.285714286,0
550540,0,0,8.285714286,0
550583,0,0,8.285714286,0
550632,0,0,8.285714286,0
550758,0,0,8.285714286,0
550776,0,0,8.285714286,0
550804,0,0,8.285714286,0
550819,0,0,8.285714286,0
550832,0,0,8.285714286,0
550845,0,0,8.285714286,0
550848,0,0,8.285714286,3
550870,0,0,8.285714286,0
550887,0,0,8.285714286,0
550914,0,0,8.285714286,0
550935,0,0,8.285714286,0
550942,1,7.142857143,8.285714286,6
550973,0,0,8.285714286,0
550980,0,0,8.285714286,0
550993,0,0,8.285714286,0
551043,0,0,8.285714286,0
551057,0,0,8.285714286,0
551063,0,0,8.285714286,0
551079,0,0,8.285714286,0
551082,0,0,8.285714286,0
551101,0,0,8.285714286,0
551142,0,0,8.285714286,0
551150,0,0,8.285714286,0
551188,0,0,8.285714286,0
551212,0,0,8.285714286,0
551255,0,0,8.285714286,3
551266,0,0,8.285714286,1
551297,0,0,8.285714286,0
551302,0,0,8.285714286,0
551334,0,0,8.285714286,0
551344,0,0,8.285714286,0
551355,1,2.285714286,8.285714286,0
551357,0,0,8.285714286,0
551364,0,0,8.285714286,0
551390,0,0,8.285714286,1
551404,3,7.571428571,8.285714286,20
551433,0,0,8.285714286,0
551434,0,0,8.285714286,0
551510,0,0,8.285714286,0
551564,0,0,8.285714286,0
551598,0,0,8.285714286,0
551600,0,0,8.285714286,0
551602,0,0,8.285714286,0
551637,0,0,8.285714286,1
551646,0,0,8.285714286,0
551687,0,0,8.285714286,0
551716,0,0,8.285714286,0
551751,0,0,8.285714286,0
551767,0,0,8.285714286,0
551783,0,0,8.285714286,0
551789,0,0,8.285714286,0
551808,2,1.428571429,8.285714286,0
551813,1,0.142857143,8.285714286,0
551825,1,0.428571429,8.285714286,0
551849,1,4.857142857,8.285714286,0
551856,1,1.428571429,8.285714286,0
551945,0,0,8.142857143,0
551947,1,0.714285714,8.142857143,0
551975,0,0,8.142857143,0
551980,0,0,8.142857143,0
551998,0,0,8.142857143,0
552040,0,0,8.142857143,0
552052,0,0,8.142857143,0
552075,0,0,8.142857143,0
552092,1,6.571428571,8.142857143,0
552102,0,0,8.142857143,0
552104,0,0,8.142857143,0
552106,0,0,8.142857143,0
552148,0,0,8.142857143,1
552161,0,0,8.142857143,0
552221,0,0,8.142857143,0
552258,0,0,8.142857143,0
552276,0,0,8.142857143,0
552353,2,7.285714286,8.142857143,12
552369,0,0,8.142857143,0
552381,0,0,8.142857143,0
552393,0,0,8.142857143,0
552398,0,0,8.142857143,0
552417,0,0,8.142857143,1
552426,0,0,8.142857143,0
552461,0,0,8.142857143,0
552471,0,0,8.142857143,0
552491,0,0,8.142857143,0
552516,0,0,8.142857143,0
552555,0,0,8.142857143,0
552557,0,0,8.142857143,1
552577,0,0,8.142857143,0
552616,0,0,8.142857143,0
552707,0,0,8.142857143,0
552780,0,0,8.142857143,0
552786,0,0,8.142857143,0
552833,0,0,8.142857143,0
552853,3,4.857142857,8.142857143,0
552991,0,0,8.142857143,0
552997,0,0,8.142857143,0
553000,0,0,8.142857143,1
553045,3,4.714285714,8.142857143,3
553066,0,0,8.142857143,0
553116,0,0,8.142857143,0
553132,0,0,8.142857143,0
553145,0,0,8.142857143,0
553200,0,0,8.142857143,0
553275,0,0,8.142857143,0
553309,0,0,8.142857143,1
553314,0,0,8.142857143,0
553323,0,0,8.142857143,0
553383,0,0,8.142857143,0
553479,2,4.285714286,8.142857143,0
553509,0,0,8.142857143,0
553517,0,0,8.142857143,0
553554,1,5.714285714,8.142857143,5
553556,0,0,8.142857143,0
553583,1,6,8.142857143,2
553587,0,0,8.142857143,0
553600,0,0,8.142857143,0
553602,0,0,8.142857143,0
553639,1,0.142857143,8.142857143,0
553646,1,1.142857143,8.142857143,1
553666,0,0,8.142857143,0
553673,0,0,8.142857143,0
553713,0,0,8.142857143,0
553718,0,0,8.142857143,0
553748,0,0,8.142857143,2
553777,0,0,8.142857143,0
553795,0,0,8.142857143,0
553880,0,0,8.142857143,0
553925,0,0,8.142857143,0
553962,1,0.142857143,8.142857143,0
553974,0,0,8.142857143,0
554013,0,0,8.142857143,0
554034,0,0,8.142857143,0
554055,0,0,8.142857143,0
554071,0,0,8.142857143,0
554091,0,0,8.142857143,0
554113,0,0,8.142857143,0
554164,0,0,8.142857143,0
554177,1,0.142857143,8.142857143,0
554179,0,0,8.142857143,0
554190,1,1.142857143,8.142857143,1
554192,0,0,8.142857143,0
554214,0,0,8.142857143,0
554218,1,4.857142857,8.142857143,0
554228,1,7,8.142857143,2
554266,0,0,8.142857143,0
554290,0,0,8.142857143,0
554332,0,0,8.142857143,0
554378,0,0,8.142857143,0
554383,0,0,8.142857143,0
554441,0,0,8.142857143,0
554528,0,0,8.142857143,0
554625,1,1.714285714,8.142857143,0
554647,0,0,8.142857143,0
554648,0,0,8.142857143,0
554726,3,6.714285714,8.142857143,6
554750,0,0,8.142857143,0
554757,0,0,8.142857143,0
554758,1,5,8.142857143,0
554759,0,0,8.142857143,0
554760,0,0,8.142857143,0
554793,0,0,8.142857143,0
554812,1,1.571428571,8.142857143,0
554846,1,3.285714286,8.142857143,1
554865,0,0,8.142857143,0
554879,0,0,8.142857143,0
554880,0,0,8.142857143,0
554886,0,0,8.142857143,0
554889,0,0,8.142857143,0
554899,0,0,8.142857143,0
554902,1,0.714285714,8.142857143,0
554986,0,0,8.142857143,0
555032,0,0,8.142857143,0
555111,0,0,8.142857143,0
555125,0,0,8.142857143,0
555181,0,0,8.142857143,0
555194,0,0,8.142857143,0
555200,0,0,8.142857143,0
555204,0,0,8.142857143,0
555224,0,0,8.142857143,0
555255,0,0,8.142857143,0
555279,0,0,8.142857143,0
555308,0,0,8.142857143,0
555312,0,0,8.142857143,0
555314,0,0,8.142857143,2
555316,0,0,8.142857143,0
555327,0,0,8.142857143,0
555345,0,0,8.142857143,0
555356,0,0,8.142857143,0
555365,0,0,8.142857143,1
555371,0,0,8.142857143,0
555374,0,0,8.142857143,0
555395,0,0,8.142857143,0
555403,0,0,8.142857143,0
555442,0,0,8.142857143,0
555499,0,0,8.142857143,0
555527,0,0,8.142857143,0
555559,0,0,8.142857143,0
555563,0,0,8.142857143,0
555657,0,0,8.142857143,0
555661,0,0,8.142857143,0
555684,0,0,8.142857143,0
555693,0,0,8.142857143,2
555702,0,0,8.142857143,0
555743,0,0,8.142857143,0
555810,0,0,8.142857143,0
555825,0,0,8.142857143,0
555829,1,0.285714286,8.142857143,0
555838,1,1.142857143,8.142857143,0
555846,0,0,8.142857143,0
555890,0,0,8.142857143,0
555901,0,0,8.142857143,0
555923,0,0,8.142857143,2
555946,0,0,8.142857143,0
555959,0,0,8.142857143,0
556037,0,0,8.142857143,0
556040,0,0,8.142857143,0
556157,0,0,8.142857143,0
556183,0,0,8.142857143,0
556187,2,3.857142857,8.142857143,0
556196,0,0,8.142857143,0
556205,0,0,8.142857143,0
556206,0,0,8.142857143,0
556224,0,0,8.142857143,0
556272,0,0,8.142857143,0
556305,0,0,8.142857143,0
556328,0,0,8.142857143,0
556416,0,0,8.142857143,0
556445,0,0,8.142857143,0
556481,2,0.857142857,8.142857143,10
556502,0,0,8.142857143,0
556514,1,5.857142857,8.142857143,0
556515,0,0,8.142857143,0
556523,1,4.428571429,8.142857143,1
556540,0,0,8.142857143,0
556543,0,0,8.142857143,0
556549,0,0,8.142857143,0
556560,0,0,8.142857143,7
556567,0,0,8.142857143,0
556645,0,0,8.142857143,0
556667,0,0,8.142857143,0
556694,0,0,8.142857143,0
556728,1,0.714285714,8.142857143,0
556752,2,7.142857143,8.142857143,0
556821,0,0,8.142857143,0
556881,0,0,8.142857143,0
556924,0,0,8.142857143,0
557031,0,0,8.142857143,0
557038,0,0,8.142857143,0
557062,3,8.142857143,8.142857143,5
557067,0,0,8.142857143,0
557068,0,0,8.142857143,0
557088,1,1,8.142857143,1
557092,0,0,8.142857143,1
557100,0,0,8.142857143,0
557141,1,0.571428571,8.142857143,0
557234,0,0,8.142857143,0
557249,0,0,8.142857143,0
557306,0,0,8.142857143,0
557319,0,0,8.142857143,0
557324,0,0,8.142857143,0
557344,0,0,8.142857143,0
557351,0,0,8.142857143,2
557365,5,7.857142857,8.142857143,21
557462,0,0,8.142857143,0
557477,0,0,8.142857143,0
557484,0,0,8.142857143,2
557518,1,5.285714286,8.142857143,0
557532,0,0,8.142857143,0
557567,0,0,8.142857143,0
557582,0,0,8.142857143,0
557616,0,0,8.142857143,0
557742,2,8.142857143,8.142857143,6
557773,0,0,8.142857143,0
557891,0,0,8.142857143,0
557907,0,0,8.142857143,0
557944,0,0,8.142857143,0
557950,0,0,8.142857143,0
557961,0,0,8.142857143,0
557975,0,0,8.142857143,0
558038,2,5.571428571,8.142857143,0
558041,0,0,8.142857143,0
558049,0,0,8.142857143,0
558070,0,0,8.142857143,0
558093,2,4,8.142857143,1
558115,0,0,8.142857143,0
558156,1,3,8.142857143,1
558167,0,0,8.142857143,0
558265,0,0,8.142857143,0
558271,1,2,8.142857143,0
558279,0,0,8.142857143,0
558287,0,0,8.142857143,0
558302,0,0,8.142857143,0
558316,0,0,8.142857143,0
558346,0,0,8.142857143,0
558417,0,0,8.142857143,0
558430,0,0,8.142857143,0
558442,0,0,8.142857143,0
558446,0,0,8.142857143,0
558476,0,0,8.142857143,0
558527,0,0,8.142857143,0
558539,0,0,8.142857143,0
558552,0,0,8.142857143,0
558608,0,0,8.142857143,1
558641,0,0,8.142857143,0
558666,0,0,8.142857143,0
558678,0,0,8.142857143,1
558680,0,0,8.142857143,0
558704,0,0,8.142857143,1
558706,2,4.142857143,8.142857143,1
558748,3,5.142857143,8.142857143,0
558832,0,0,8.142857143,0
558864,0,0,8.142857143,0
558872,0,0,8.142857143,0
558887,0,0,8.142857143,0
558894,0,0,8.142857143,1
558910,1,0.142857143,8.142857143,0
558912,0,0,8.142857143,0
558963,0,0,8,0
558976,0,0,8,2
559022,0,0,8,0
559030,0,0,8,0
559037,0,0,8,0
559071,0,0,8,0
559091,0,0,8,0
559126,0,0,8,0
559140,0,0,8,0
559143,0,0,8,2
559156,0,0,8,0
559158,0,0,8,0
559199,0,0,8,0
559224,0,0,8,0
559263,0,0,8,0
559265,0,0,8,0
559304,0,0,8,0
559317,0,0,8,0
559360,0,0,8,0
559363,0,0,8,0
559373,0,0,8,0
559392,2,7.571428571,8,1
559471,1,0.142857143,8,0
559483,4,5.714285714,8,1
559512,0,0,8,0
559554,0,0,8,0
559570,0,0,8,0
559601,0,0,8,0
559607,0,0,8,0
559609,0,0,8,0
559620,0,0,8,0
559715,0,0,8,0
559728,0,0,8,0
559810,0,0,8,0
559832,0,0,8,0
559833,0,0,8,0
559871,0,0,8,0
559900,0,0,8,0
559948,0,0,8,0
559951,0,0,8,0
559965,0,0,8,0
560018,0,0,8,0
560062,0,0,8,0
560089,0,0,8,0
560141,0,0,8,0
560160,0,0,8,0
560178,0,0,8,0
560182,0,0,8,1
560284,0,0,8,0
560286,0,0,8,0
560348,2,6.714285714,8,3
560389,0,0,8,0
560415,0,0,8,0
560423,0,0,8,5
560476,0,0,8,0
560518,0,0,8,0
560579,0,0,8,0
560618,0,0,8,0
560671,0,0,8,0
560723,0,0,8,0
560742,0,0,8,0
560751,0,0,8,0
560759,0,0,8,0
560814,0,0,8,0
560847,0,0,8,0
560901,0,0,8,0
560904,0,0,8,0
560929,0,0,8,0
560943,3,5.857142857,8,0
560950,0,0,8,0
560995,0,0,8,0
560998,0,0,8,0
561012,0,0,8,1
561058,0,0,8,0
561094,0,0,8,0
561114,0,0,8,0
561125,0,0,8,0
561131,0,0,8,0
561189,0,0,8,0
561253,0,0,8,0
561270,0,0,8,0
561283,0,0,8,0
561293,0,0,8,0
561297,0,0,8,0
561374,0,0,8,3
561391,0,0,8,0
561394,5,3.714285714,8,10
561420,0,0,8,0
561437,0,0,8,0
561443,0,0,8,0
561524,0,0,8,0
561530,0,0,8,0
561532,0,0,8,0
561588,0,0,8,0
561602,0,0,8,0
561608,0,0,8,3
561609,3,6.714285714,8,2
561644,0,0,8,0
561652,0,0,8,0
561656,0,0,8,0
561734,0,0,8,0
561739,0,0,8,0
561743,0,0,8,0
561767,2,1.285714286,8,0
561769,0,0,8,0
561793,0,0,8,0
561818,0,0,8,6
561823,1,0.857142857,8,0
561842,0,0,8,0
561876,3,7.857142857,8,7
561960,0,0,8,0
561988,0,0,8,0
562029,0,0,8,0
562075,0,0,8,0
562154,0,0,8,0
562163,0,0,8,0
562295,0,0,8,0
562305,3,4.714285714,8,4
562381,0,0,8,0
562402,2,8,8,5
562435,0,0,8,0
562490,1,0.714285714,8,62
562492,2,7.142857143,8,14
562533,0,0,8,1
562607,0,0,8,0
562640,0,0,8,0
562648,0,0,8,0
562652,0,0,8,0
562668,0,0,8,0
562710,4,7.428571429,8,21
562724,0,0,8,0
562737,0,0,8,0
562748,0,0,8,0
562762,0,0,8,0
562764,0,0,8,0
562821,0,0,8,0
562862,0,0,8,0
562890,0,0,8,0
562912,0,0,8,0
562947,0,0,8,0
562959,0,0,8,2
562992,0,0,8,0
563002,0,0,8,0
563257,0,0,8,0
563295,0,0,8,0
563327,0,0,8,1
563403,0,0,8,0
563405,0,0,8,0
563459,0,0,8,0
563511,0,0,8,0
563570,0,0,8,1
563595,0,0,8,0
563621,0,0,8,0
563641,0,0,8,0
563658,0,0,8,0
563674,0,0,8,0
563740,0,0,8,0
563768,0,0,8,0
563769,1,2.142857143,8,0
563772,1,3.142857143,8,0
563789,0,0,8,0
563934,0,0,8,0
563937,0,0,8,0
563954,0,0,8,0
563970,0,0,8,2
564014,0,0,8,0
564020,0,0,8,0
564094,0,0,8,0
564230,1,0.142857143,8,0
564245,0,0,8,0
564361,0,0,8,0
564378,0,0,8,0
564414,0,0,8,0
564419,0,0,8,0
564451,0,0,8,0
564472,0,0,8,0
564482,2,7.571428571,8,28
564484,1,5.428571429,8,5
564515,0,0,8,0
564562,0,0,8,0
564583,0,0,8,0
564613,1,0.428571429,8,1
564619,2,7.857142857,8,12
564629,0,0,8,0
564687,1,0.142857143,8,0
564697,0,0,8,0
564796,2,3,8,0
564806,1,0.285714286,8,0
564841,0,0,8,0
564871,0,0,8,0
564882,0,0,8,16
564922,0,0,8,0
564947,0,0,8,0
564976,0,0,8,0
565025,0,0,8,0
565031,0,0,8,0
565042,0,0,8,0
565069,0,0,8,0
565071,0,0,8,0
565083,0,0,8,0
565094,0,0,8,0
565107,0,0,8,0
565113,0,0,8,0
565151,0,0,8,0
565210,0,0,8,0
565213,0,0,8,0
565214,0,0,8,0
565243,1,4.142857143,8,0
565253,0,0,8,0
565285,0,0,8,0
565317,0,0,8,0
565341,0,0,8,0
565345,0,0,8,0
565381,0,0,8,1
565450,0,0,8,0
565482,0,0,8,0
565502,1,0.571428571,8,0
565517,0,0,8,0
565544,1,0.285714286,8,0
565561,0,0,8,0
565642,1,0.142857143,8,0
565659,0,0,8,0
565679,0,0,8,0
565682,0,0,8,0
565765,0,0,8,0
565810,0,0,8,0
565856,0,0,8,0
565860,0,0,8,0
565862,0,0,8,0
565867,0,0,8,0
565888,0,0,7.857142857,0
565895,0,0,7.857142857,1
565900,0,0,7.857142857,0
565902,1,0.285714286,7.857142857,0
565916,0,0,7.857142857,0
565944,0,0,7.857142857,0
565999,1,2,7.857142857,0
566012,0,0,7.857142857,0
566042,0,0,7.857142857,0
566077,0,0,7.857142857,0
566092,0,0,7.857142857,0
566114,0,0,7.857142857,0
566121,1,6.857142857,7.857142857,7
566332,0,0,7.857142857,14
566418,0,0,7.857142857,0
566440,1,5,7.857142857,0
566444,0,0,7.857142857,0
566476,0,0,7.857142857,0
566564,0,0,7.857142857,0
566637,0,0,7.857142857,0
566666,0,0,7.857142857,0
566672,0,0,7.857142857,0
566713,4,7.571428571,7.857142857,0
566761,0,0,7.857142857,0
566847,2,3.714285714,7.857142857,0
566855,0,0,7.857142857,0
566885,0,0,7.857142857,0
566909,0,0,7.857142857,0
566920,0,0,7.857142857,0
566923,0,0,7.857142857,0
567032,0,0,7.857142857,0
567102,0,0,7.857142857,0
567184,0,0,7.857142857,0
567238,0,0,7.857142857,0
567263,0,0,7.857142857,1
567290,0,0,7.857142857,0
567368,0,0,7.857142857,0
567396,0,0,7.857142857,0
567402,0,0,7.857142857,0
567415,0,0,7.857142857,0
567426,0,0,7.857142857,0
567448,0,0,7.857142857,0
567457,0,0,7.857142857,0
567463,0,0,7.857142857,0
567519,0,0,7.857142857,0
567571,0,0,7.857142857,0
567607,0,0,7.857142857,1
567627,0,0,7.857142857,3
567633,0,0,7.857142857,0
567652,0,0,7.857142857,5
567676,0,0,7.857142857,0
567737,0,0,7.857142857,0
567748,0,0,7.857142857,0
567815,0,0,7.857142857,0
567827,0,0,7.857142857,0
567882,0,0,7.857142857,0
567949,0,0,7.857142857,0
567953,0,0,7.857142857,0
567970,0,0,7.857142857,0
567997,0,0,7.857142857,0
568023,0,0,7.857142857,0
568024,0,0,7.857142857,0
568031,0,0,7.857142857,0
568035,0,0,7.857142857,1
568076,0,0,7.857142857,0
568094,2,4,7.857142857,11
568104,0,0,7.857142857,0
568161,0,0,7.857142857,1
568246,0,0,7.857142857,0
568263,0,0,7.857142857,0
568494,0,0,7.857142857,0
568538,0,0,7.857142857,0
568559,0,0,7.857142857,0
568579,0,0,7.857142857,0
568580,1,1.857142857,7.857142857,0
568592,0,0,7.857142857,1
568622,0,0,7.857142857,1
568656,0,0,7.857142857,0
568683,3,7.714285714,7.857142857,10
568687,0,0,7.857142857,0
568701,0,0,7.857142857,0
568705,0,0,7.857142857,0
568775,0,0,7.857142857,0
568778,0,0,7.857142857,0
568829,0,0,7.857142857,0
568843,0,0,7.857142857,0
568868,0,0,7.857142857,0
568882,0,0,7.857142857,0
568930,0,0,7.857142857,0
568977,0,0,7.857142857,0
568980,0,0,7.857142857,0
569040,0,0,7.857142857,0
569059,0,0,7.857142857,0
569076,0,0,7.857142857,0
569096,0,0,7.857142857,0
569106,0,0,7.857142857,0
569184,0,0,7.857142857,0
569200,0,0,7.857142857,0
569248,0,0,7.857142857,0
569256,0,0,7.857142857,0
569280,0,0,7.857142857,0
569302,0,0,7.857142857,0
569313,0,0,7.857142857,0
569318,0,0,7.857142857,0
569340,0,0,7.857142857,0
569411,0,0,7.857142857,0
569482,0,0,7.857142857,0
569540,0,0,7.857142857,0
569630,0,0,7.857142857,0
569634,1,0.428571429,7.857142857,0
569636,0,0,7.857142857,0
569647,0,0,7.857142857,0
569666,0,0,7.857142857,0
569682,0,0,7.857142857,0
569684,0,0,7.857142857,0
569742,0,0,7.857142857,0
569746,0,0,7.857142857,0
569802,0,0,7.857142857,0
569831,0,0,7.857142857,0
569892,1,7.428571429,7.857142857,9
569897,0,0,7.857142857,0
569931,0,0,7.857142857,2
569948,0,0,7.857142857,6
569980,0,0,7.857142857,0
569990,0,0,7.857142857,4
570032,0,0,7.857142857,0
570044,0,0,7.857142857,0
570059,0,0,7.857142857,0
570076,0,0,7.857142857,0
570165,2,2.857142857,7.857142857,3
570174,0,0,7.857142857,1
570207,3,4.428571429,7.857142857,5
570210,0,0,7.857142857,0
570223,0,0,7.857142857,0
570226,0,0,7.857142857,1
570248,0,0,7.857142857,0
570255,0,0,7.857142857,1
570295,0,0,7.857142857,0
570309,0,0,7.857142857,0
570315,0,0,7.857142857,0
570451,0,0,7.857142857,0
570470,0,0,7.857142857,0
570478,0,0,7.857142857,0
570487,0,0,7.857142857,0
570552,0,0,7.857142857,0
570570,0,0,7.857142857,0
570587,0,0,7.857142857,0
570619,0,0,7.857142857,0
570626,1,3.571428571,7.857142857,7
570643,0,0,7.857142857,0
570679,0,0,7.857142857,0
570705,0,0,7.857142857,0
570741,0,0,7.857142857,0
570751,0,0,7.857142857,0
570754,0,0,7.857142857,0
570789,0,0,7.857142857,0
570856,1,3.571428571,7.857142857,0
570958,0,0,7.857142857,0
570970,0,0,7.857142857,0
571028,0,0,7.857142857,3
571088,0,0,7.857142857,0
571107,0,0,7.857142857,0
571121,0,0,7.857142857,0
571131,0,0,7.857142857,0
571178,0,0,7.857142857,0
571219,0,0,7.857142857,0
571225,0,0,7.857142857,0
571237,0,0,7.857142857,0
571258,0,0,7.857142857,0
571387,1,0.714285714,7.857142857,0
571388,0,0,7.857142857,0
571423,0,0,7.857142857,0
571428,0,0,7.857142857,0
571522,0,0,7.857142857,0
571555,0,0,7.857142857,0
571587,0,0,7.857142857,0
571636,0,0,7.857142857,0
571649,0,0,7.857142857,0
571650,4,3,7.857142857,0
571666,0,0,7.857142857,0
571727,0,0,7.857142857,0
571740,0,0,7.857142857,0
571743,2,6.857142857,7.857142857,30
571744,0,0,7.857142857,0
571767,0,0,7.857142857,0
571800,0,0,7.857142857,0
571856,0,0,7.857142857,0
571891,0,0,7.857142857,0
571928,0,0,7.857142857,0
571993,0,0,7.857142857,0
571995,0,0,7.857142857,0
572003,0,0,7.857142857,0
572015,0,0,7.857142857,0
572021,0,0,7.857142857,0
572044,0,0,7.857142857,0
572073,1,5.571428571,7.857142857,2
572077,0,0,7.857142857,0
572085,0,0,7.857142857,0
572088,1,3.142857143,7.857142857,0
572113,2,0.571428571,7.857142857,2
572149,0,0,7.714285714,0
572157,0,0,7.714285714,0
572166,0,0,7.714285714,0
572182,0,0,7.714285714,0
572185,0,0,7.714285714,0
572188,0,0,7.714285714,0
572194,0,0,7.714285714,0
572203,0,0,7.714285714,0
572217,0,0,7.714285714,0
572220,0,0,7.714285714,0
572274,0,0,7.714285714,0
572313,1,0.714285714,7.714285714,1
572365,0,0,7.714285714,0
572371,2,7.714285714,7.714285714,7
572372,0,0,7.714285714,0
572395,0,0,7.714285714,0
572396,0,0,7.714285714,0
572411,0,0,7.714285714,0
572421,0,0,7.714285714,0
572424,0,0,7.714285714,0
572429,0,0,7.714285714,0
572432,0,0,7.714285714,0
572467,0,0,7.714285714,0
572504,0,0,7.714285714,1
572509,0,0,7.714285714,0
572541,0,0,7.714285714,0
572554,1,1.571428571,7.714285714,0
572581,0,0,7.714285714,1
572595,0,0,7.714285714,0
572601,0,0,7.714285714,0
572608,0,0,7.714285714,0
572617,0,0,7.714285714,0
572631,0,0,7.714285714,0
572655,0,0,7.714285714,0
572686,0,0,7.714285714,0
572730,0,0,7.714285714,0
572794,0,0,7.714285714,0
572795,0,0,7.714285714,0
572800,0,0,7.714285714,0
572823,0,0,7.714285714,0
572828,0,0,7.714285714,0
572845,0,0,7.714285714,0
572855,0,0,7.714285714,0
572865,0,0,7.714285714,0
572868,0,0,7.714285714,0
572873,0,0,7.714285714,0
572885,0,0,7.714285714,0
572894,0,0,7.714285714,0
572906,0,0,7.714285714,0
572909,0,0,7.714285714,0
572922,0,0,7.714285714,1
572923,0,0,7.714285714,0
572933,0,0,7.714285714,0
572950,0,0,7.714285714,0
572960,0,0,7.714285714,0
572974,0,0,7.714285714,0
572983,0,0,7.714285714,0
572993,0,0,7.714285714,0
573000,0,0,7.714285714,0
573007,0,0,7.714285714,0
573017,0,0,7.714285714,0
573028,0,0,7.714285714,0
573035,1,2.428571429,7.714285714,2
573038,0,0,7.714285714,0
573047,0,0,7.714285714,0
573055,0,0,7.714285714,0
573073,0,0,7.714285714,0
573101,0,0,7.714285714,0
573116,1,7.285714286,7.714285714,0
573196,0,0,7.714285714,0
573280,0,0,7.714285714,0
573285,1,6.428571429,7.714285714,0
573332,0,0,7.714285714,0
573335,0,0,7.714285714,0
573356,0,0,7.714285714,0
573380,0,0,7.714285714,0
573388,0,0,7.714285714,0
573402,0,0,7.714285714,0
573406,0,0,7.714285714,0
573421,0,0,7.714285714,7
573453,0,0,7.714285714,0
573455,0,0,7.714285714,3
573473,0,0,7.714285714,0
573487,0,0,7.714285714,0
573489,0,0,7.714285714,0
573545,0,0,7.714285714,0
573581,0,0,7.714285714,0
573628,0,0,7.714285714,0
573651,0,0,7.714285714,0
573659,0,0,7.714285714,0
573689,0,0,7.714285714,0
573710,0,0,7.714285714,0
573712,0,0,7.714285714,0
573713,1,2.285714286,7.714285714,0
573719,1,0.285714286,7.714285714,0
573733,0,0,7.714285714,0
573737,1,0.142857143,7.714285714,0
573782,1,0.714285714,7.714285714,0
573855,2,5.142857143,7.714285714,4
573875,0,0,7.714285714,0
573901,2,1,7.714285714,0
574029,0,0,7.714285714,0
574059,0,0,7.714285714,0
574062,0,0,7.714285714,0
574076,0,0,7.714285714,0
574099,1,2.142857143,7.714285714,0
574111,0,0,7.714285714,0
574113,1,2.714285714,7.714285714,0
574123,2,3.428571429,7.714285714,3
574161,0,0,7.714285714,0
574163,0,0,7.714285714,0
574174,2,4.571428571,7.714285714,0
574188,0,0,7.714285714,0
574206,0,0,7.714285714,0
574221,0,0,7.714285714,0
574231,0,0,7.714285714,1
574256,0,0,7.714285714,0
574294,0,0,7.714285714,0
574309,0,0,7.714285714,5
574316,5,7.285714286,7.714285714,11
574318,1,0.142857143,7.714285714,4
574331,2,6.142857143,7.714285714,4
574340,0,0,7.714285714,0
574344,0,0,7.714285714,1
574355,0,0,7.714285714,0
574363,2,6,7.714285714,10
574371,1,7.571428571,7.714285714,15
574380,0,0,7.714285714,0
574382,1,1.571428571,7.714285714,0
574423,0,0,7.714285714,0
574430,0,0,7.714285714,0
574438,0,0,7.714285714,0
574459,0,0,7.714285714,0
574468,1,4,7.714285714,0
574543,0,0,7.714285714,0
574555,0,0,7.714285714,0
574558,1,0.142857143,7.714285714,0
574566,0,0,7.571428571,0
574571,1,0.142857143,7.571428571,0
574584,0,0,7.571428571,0
574598,0,0,7.571428571,0
574603,0,0,7.571428571,0
574605,0,0,7.571428571,0
574620,0,0,7.571428571,0
574635,0,0,7.571428571,0
574644,0,0,7.571428571,0
574646,0,0,7.571428571,0
574683,0,0,7.571428571,0
574687,0,0,7.571428571,0
574737,0,0,7.571428571,0
574770,0,0,7.571428571,0
574811,0,0,7.571428571,0
574827,0,0,7.571428571,0
574853,7,7.428571429,7.571428571,40
574907,0,0,7.571428571,0
574926,0,0,7.571428571,0
574940,0,0,7.571428571,0
574946,1,6.285714286,7.571428571,2
